,transaction_id,customer_id,transaction_date,payment_method,satisfaction_level,store_branch,total_amount_GBP
395,91396,11638,2023-11-25,Apple Pay,2,London Central,3.42
396,91397,11429,2023-07-12,Cash,1,London Central,18.0
397,91398,11734,2021-09-19,Google Pay,5,Leeds Trinity,8.18
398,91399,11701,2024-10-30,Credit Card,3,Birmingham Bullring,84.51
399,91400,11275,2021-07-09,Apple Pay,1,Leeds Trinity,23.39
400,91401,11116,2024-02-28,Apple Pay,5,Birmingham Bullring,64.56
401,91402,11703,2022-05-24,Google Pay,5,London Central,61.12
402,91403,11964,2023-02-04,Google Pay,5,London Central,144.3
403,91404,11210,2023-03-02,Cash,4,Birmingham Bullring,22.18
404,91405,11879,2024-12-14,Google Pay,3,Glasgow Centre,64.44
405,91406,11961,2022-04-11,Apple Pay,4,Leeds Trinity,53.11
406,91407,11562,2021-05-09,Google Pay,4,Manchester Arndale,5.4
407,91408,11853,2023-07-25,Apple Pay,4,Leeds Trinity,131.04
408,91409,11643,2022-11-01,Apple Pay,2,London Central,78.62
409,91410,11090,2024-10-16,Google Pay,3,Birmingham Bullring,91.44
410,91411,11603,2023-12-02,Google Pay,2,London Central,164.54
411,91412,11199,2023-02-11,Apple Pay,4,Leeds Trinity,168.09
412,91413,11469,2022-07-12,Google Pay,5,Manchester Arndale,96.08
413,91414,11585,2020-02-22,Google Pay,4,London Central,23.83
414,91415,11958,2024-08-09,Apple Pay,2,London Central,171.82
415,91416,11371,2022-07-19,Cash,3,Birmingham Bullring,144.6
416,91417,11312,2023-01-01,Apple Pay,4,Manchester Arndale,33.69
417,91418,11721,2024-12-12,Google Pay,4,Manchester Arndale,47.96
418,91419,11167,2024-12-27,Debit Card,3,London Central,102.01
419,91420,11121,2022-10-10,Google Pay,4,Birmingham Bullring,40.53
420,91421,11662,2022-11-16,Credit Card,5,London Central,104.16
421,91422,11800,2020-05-30,Apple Pay,4,London Central,96.44
422,91423,11800,2024-08-29,Apple Pay,2,Glasgow Centre,61.81
423,91424,11712,2024-12-17,Apple Pay,4,London Central,105.98
424,91425,11894,2023-01-25,Credit Card,3,Manchester Arndale,17.54
425,91426,11364,2023-05-06,Credit Card,5,Birmingham Bullring,26.2
426,91427,11512,2022-11-29,Debit Card,2,London Central,117.49
427,91428,11236,2024-07-22,Credit Card,5,Birmingham Bullring,27.82
428,91429,11456,2020-07-01,Credit Card,2,Birmingham Bullring,33.01
429,91430,11621,2021-02-23,Credit Card,5,Leeds Trinity,1.18
430,91431,11769,2022-09-04,Credit Card,5,London Central,15.83
431,91432,11605,2024-12-06,Google Pay,4,Leeds Trinity,80.91
432,91433,11754,2022-06-06,Google Pay,5,Birmingham Bullring,59.59
433,91434,11050,2024-02-17,Apple Pay,3,Birmingham Bullring,102.86
434,91435,11973,2022-03-11,Apple Pay,5,Birmingham Bullring,107.21
435,91436,11187,2022-02-25,Google Pay,2,Glasgow Centre,46.23
436,91437,11541,2024-03-22,Credit Card,1,Leeds Trinity,30.96
437,91438,11485,2022-12-08,Debit Card,2,London Central,16.05
438,91439,11317,2023-10-29,Google Pay,4,Leeds Trinity,38.56
439,91440,11962,2023-08-26,Apple Pay,3,London Central,65.7
440,91441,11203,2022-02-23,Apple Pay,2,Manchester Arndale,28.78
441,91442,11013,2024-02-29,Google Pay,5,London Central,61.47
442,91443,11368,2023-05-12,Google Pay,2,Birmingham Bullring,150.29
443,91444,11435,2024-05-27,Apple Pay,1,Manchester Arndale,22.14
444,91445,11727,2023-03-16,Credit Card,3,London Central,19.63
445,91446,11412,2023-06-07,Google Pay,5,Birmingham Bullring,4.34
446,91447,11838,2022-07-25,Apple Pay,3,Leeds Trinity,26.76
447,91448,11134,2021-09-01,Google Pay,4,Manchester Arndale,109.88
448,91449,11294,2024-09-23,Google Pay,3,Leeds Trinity,24.48
449,91450,11535,2024-10-02,Apple Pay,5,London Central,90.33
450,91451,11929,2024-12-09,Apple Pay,5,Birmingham Bullring,128.58
451,91452,11881,2023-05-31,Credit Card,4,Birmingham Bullring,96.19
452,91453,11620,2024-12-31,Google Pay,3,London Central,110.07
453,91454,11902,2024-06-30,Apple Pay,4,Birmingham Bullring,62.56
454,91455,11671,2024-01-17,Credit Card,3,London Central,69.39
455,91456,11261,2023-05-01,Cash,3,Birmingham Bullring,31.64
456,91457,11357,2024-07-13,Google Pay,4,Manchester Arndale,109.31
457,91458,11775,2024-07-08,Apple Pay,2,Manchester Arndale,102.36
458,91459,11385,2023-05-27,Credit Card,3,Birmingham Bullring,32.61
459,91460,11302,2024-04-08,Google Pay,3,Leeds Trinity,17.04
460,91461,11503,2024-10-07,Apple Pay,2,Manchester Arndale,141.72
461,91462,11915,2024-02-12,Apple Pay,4,Leeds Trinity,36.12
462,91463,11619,2023-04-29,Apple Pay,3,London Central,113.6
463,91464,11838,2020-04-28,Apple Pay,2,Leeds Trinity,11.58
464,91465,11772,2022-08-27,Apple Pay,5,Manchester Arndale,73.83
465,91466,11906,2022-08-07,Credit Card,5,Leeds Trinity,93.39
466,91467,11151,2024-06-18,Cash,4,Birmingham Bullring,20.44
467,91468,11396,2023-01-03,Cash,4,London Central,20.25
468,91469,11210,2024-05-16,Credit Card,2,Glasgow Centre,106.08
469,91470,11179,2024-10-03,Credit Card,5,Manchester Arndale,98.92
470,91471,11677,2023-11-25,Apple Pay,4,London Central,68.44
471,91472,11143,2023-11-18,Debit Card,3,London Central,44.71
472,91473,11742,2022-01-02,Google Pay,5,London Central,132.95
473,91474,11748,2021-10-27,Apple Pay,4,Leeds Trinity,97.78
474,91475,11142,2023-10-23,Credit Card,4,Leeds Trinity,92.54
475,91476,11975,2024-12-22,Apple Pay,4,Birmingham Bullring,82.96
476,91477,11026,2020-09-08,Google Pay,5,Glasgow Centre,30.52
477,91478,11296,2024-06-04,Cash,5,Birmingham Bullring,82.88
478,91479,11833,2023-10-31,Google Pay,5,Birmingham Bullring,70.46
479,91480,11119,2023-12-09,Apple Pay,3,Manchester Arndale,29.82
480,91481,11387,2024-06-10,Google Pay,4,Glasgow Centre,27.3
481,91482,11061,2023-07-09,Credit Card,2,London Central,59.42
482,91483,11672,2024-11-16,Credit Card,3,London Central,66.81
483,91484,11192,2023-04-07,Google Pay,5,Glasgow Centre,67.72
484,91485,11552,2023-11-02,Debit Card,2,London Central,101.0
485,91486,11939,2023-06-16,Cash,2,Manchester Arndale,72.25
486,91487,11979,2022-09-24,Cash,1,Glasgow Centre,78.69
487,91488,11241,2024-03-09,Google Pay,4,London Central,27.66
488,91489,11194,2024-01-14,Credit Card,3,Birmingham Bullring,118.13
489,91490,11869,2022-08-16,Google Pay,4,Manchester Arndale,2.65
490,91491,11158,2023-05-08,Apple Pay,5,Birmingham Bullring,121.96
491,91492,11051,2023-09-05,Credit Card,5,Glasgow Centre,90.51
492,91493,11624,2023-06-17,Debit Card,3,London Central,38.73
493,91494,11344,2023-11-01,Apple Pay,3,Manchester Arndale,118.74
494,91495,11627,2021-02-14,Credit Card,4,London Central,41.07
495,91496,11993,2021-03-21,Debit Card,1,London Central,100.17
496,91497,11615,2023-05-12,Google Pay,1,Birmingham Bullring,78.21
497,91498,11391,2024-04-21,Google Pay,4,Manchester Arndale,68.83
498,91499,11826,2022-03-11,Apple Pay,3,Glasgow Centre,154.2
499,91500,11219,2024-04-21,Apple Pay,3,Glasgow Centre,47.17
500,91501,11578,2024-03-05,Google Pay,1,Leeds Trinity,81.84
501,91502,11154,2024-08-14,Apple Pay,5,Manchester Arndale,32.47
502,91503,11047,2024-04-14,Apple Pay,5,Leeds Trinity,44.28
503,91504,11735,2022-01-06,Apple Pay,3,Leeds Trinity,28.84
504,91505,11851,2023-10-27,Google Pay,3,London Central,102.61
505,91506,11471,2023-11-07,Apple Pay,5,Leeds Trinity,107.77
506,91507,11605,2023-03-29,Apple Pay,3,London Central,27.23
507,91508,11032,2023-06-21,Google Pay,5,London Central,141.91
508,91509,11451,2022-11-18,Apple Pay,5,Glasgow Centre,13.68
509,91510,11728,2024-11-24,Apple Pay,3,Birmingham Bullring,104.98
510,91511,11858,2024-07-30,Apple Pay,1,Manchester Arndale,29.46
511,91512,11035,2022-11-18,Credit Card,5,London Central,62.26
512,91513,11248,2022-02-27,Google Pay,1,Birmingham Bullring,167.27
513,91514,11530,2024-09-03,Google Pay,4,Glasgow Centre,3.4
514,91515,11553,2024-08-15,Credit Card,5,Manchester Arndale,72.46
515,91516,11833,2024-05-10,Cash,1,London Central,5.88
516,91517,11197,2024-01-08,Apple Pay,5,Birmingham Bullring,27.91
517,91518,11108,2020-01-04,Google Pay,2,Manchester Arndale,33.79
518,91519,11239,2022-02-06,Apple Pay,5,Manchester Arndale,39.98
519,91520,11220,2024-08-23,Apple Pay,5,Birmingham Bullring,58.66
520,91521,11939,2022-09-30,Credit Card,3,London Central,4.95
521,91522,11742,2023-05-27,Credit Card,4,Leeds Trinity,121.01
522,91523,11472,2024-05-16,Credit Card,4,London Central,92.37
523,91524,11690,2024-05-08,Credit Card,4,London Central,41.73
524,91525,11593,2023-09-22,Credit Card,4,London Central,61.32
525,91526,11927,2022-12-26,Credit Card,3,Leeds Trinity,6.79
526,91527,11725,2023-02-08,Google Pay,2,Leeds Trinity,4.68
527,91528,11983,2022-08-18,Apple Pay,4,Manchester Arndale,5.16
528,91529,11308,2023-02-26,Cash,5,London Central,82.06
529,91530,11938,2024-12-21,Debit Card,5,London Central,84.18
530,91531,11873,2024-04-06,Google Pay,4,Manchester Arndale,112.67
531,91532,11193,2020-07-20,Credit Card,3,Birmingham Bullring,76.94
532,91533,11364,2022-07-11,Google Pay,3,Manchester Arndale,94.9
533,91534,11439,2024-09-28,Google Pay,1,Manchester Arndale,111.85
534,91535,11602,2023-12-03,Google Pay,5,Manchester Arndale,58.56
535,91536,11856,2023-12-08,Cash,2,Manchester Arndale,149.83
536,91537,11332,2020-06-28,Credit Card,5,Leeds Trinity,18.22
537,91538,11539,2024-10-08,Credit Card,2,Manchester Arndale,108.1
538,91539,11695,2024-05-24,Google Pay,5,London Central,28.83
539,91540,11980,2023-02-21,Google Pay,4,Manchester Arndale,31.74
540,91541,11484,2024-11-11,Google Pay,5,London Central,31.06
541,91542,11754,2020-03-16,Cash,4,Manchester Arndale,26.66
542,91543,11720,2024-03-01,Google Pay,5,Birmingham Bullring,57.07
543,91544,11026,2023-12-12,Google Pay,4,Manchester Arndale,22.41
544,91545,11346,2021-08-07,Apple Pay,4,Glasgow Centre,8.95
545,91546,11228,2024-06-25,Credit Card,4,Glasgow Centre,119.25
546,91547,11604,2023-10-10,Google Pay,4,London Central,41.27
547,91548,11769,2022-05-06,Google Pay,5,London Central,140.96
548,91549,11922,2022-03-23,Credit Card,2,Manchester Arndale,109.5
549,91550,11421,2024-05-16,Apple Pay,3,Birmingham Bullring,106.49
550,91551,11839,2020-01-03,Google Pay,4,London Central,25.22
551,91552,11376,2023-07-09,Google Pay,5,Manchester Arndale,57.67
552,91553,11429,2024-01-27,Debit Card,2,Birmingham Bullring,44.33
553,91554,11250,2023-10-27,Debit Card,4,Birmingham Bullring,116.02
554,91555,11450,2024-01-29,Debit Card,4,Manchester Arndale,66.98
555,91556,11681,2021-08-07,Google Pay,4,London Central,12.53
556,91557,11265,2022-03-02,Credit Card,4,Leeds Trinity,70.71
557,91558,11611,2023-10-14,Credit Card,5,Manchester Arndale,19.68
558,91559,11793,2023-02-14,Apple Pay,3,Birmingham Bullring,1.58
559,91560,11341,2024-05-16,Apple Pay,2,Manchester Arndale,64.56
560,91561,11779,2024-12-06,Google Pay,3,London Central,16.01
561,91562,11431,2023-03-29,Apple Pay,4,Manchester Arndale,51.29
562,91563,11461,2023-02-06,Apple Pay,3,Glasgow Centre,32.62
563,91564,11053,2024-05-16,Credit Card,3,Manchester Arndale,40.77
564,91565,11958,2021-05-17,Debit Card,5,Birmingham Bullring,31.78
565,91566,11903,2022-07-28,Apple Pay,5,Birmingham Bullring,114.82
566,91567,11944,2023-02-17,Apple Pay,4,London Central,21.87
567,91568,11553,2024-10-07,Google Pay,3,Birmingham Bullring,43.5
568,91569,11869,2023-04-19,Apple Pay,3,London Central,31.11
569,91570,11568,2024-06-29,Google Pay,1,Birmingham Bullring,117.14
570,91571,11615,2023-10-30,Credit Card,4,Birmingham Bullring,70.38
571,91572,11130,2023-04-12,Credit Card,4,Glasgow Centre,52.86
572,91573,11016,2023-09-11,Google Pay,3,London Central,87.78
573,91574,11048,2022-11-26,Apple Pay,5,London Central,74.21
574,91575,11477,2024-10-31,Apple Pay,3,London Central,53.67
575,91576,11991,2022-01-03,Debit Card,3,Leeds Trinity,162.65
576,91577,11063,2022-09-21,Google Pay,4,London Central,63.83
577,91578,11460,2022-02-27,Apple Pay,5,Birmingham Bullring,49.6
578,91579,11495,2023-07-04,Google Pay,4,Birmingham Bullring,61.19
579,91580,11432,2024-01-20,Google Pay,3,Manchester Arndale,99.81
580,91581,11466,2024-07-06,Debit Card,1,Leeds Trinity,36.49
581,91582,11537,2024-09-28,Debit Card,2,Manchester Arndale,28.98
582,91583,11819,2022-12-24,Google Pay,3,Manchester Arndale,19.68
583,91584,11797,2024-04-14,Apple Pay,3,Birmingham Bullring,79.29
584,91585,11681,2023-11-08,Credit Card,4,Leeds Trinity,22.87
585,91586,11497,2021-12-12,Apple Pay,3,Glasgow Centre,121.65
586,91587,11634,2023-04-01,Google Pay,1,London Central,65.18
587,91588,11584,2024-07-01,Google Pay,3,Birmingham Bullring,42.73
588,91589,11069,2023-08-24,Credit Card,4,Manchester Arndale,62.2
589,91590,11707,2024-07-02,Apple Pay,4,Manchester Arndale,126.7
590,91591,11179,2024-02-28,Google Pay,3,Leeds Trinity,30.31
591,91592,11151,2023-06-20,Credit Card,4,Birmingham Bullring,55.89
592,91593,11483,2023-06-16,Google Pay,4,Leeds Trinity,80.34
593,91594,11529,2024-04-21,Apple Pay,5,Glasgow Centre,38.1
594,91595,11732,2023-01-19,Credit Card,3,Leeds Trinity,123.4
595,91596,11722,2022-05-03,Apple Pay,4,Glasgow Centre,153.38
596,91597,11700,2024-03-08,Credit Card,2,Manchester Arndale,45.74
597,91598,11196,2022-01-17,Google Pay,4,Glasgow Centre,134.6
598,91599,11855,2023-10-04,Google Pay,3,Manchester Arndale,72.24
599,91600,11632,2023-05-23,Credit Card,3,Glasgow Centre,8.38
600,91601,11881,2021-11-03,Apple Pay,2,Manchester Arndale,91.18
601,91602,11681,2021-09-19,Google Pay,4,Birmingham Bullring,193.95
602,91603,11866,2023-02-01,Apple Pay,5,London Central,77.91
603,91604,11087,2021-12-29,Apple Pay,2,London Central,48.02
604,91605,11858,2024-08-26,Cash,4,London Central,56.69
605,91606,11393,2023-12-30,Google Pay,5,London Central,12.96
606,91607,11526,2023-09-22,Cash,3,Manchester Arndale,103.28
607,91608,11095,2023-04-30,Google Pay,5,London Central,2.66
608,91609,11995,2023-10-18,Google Pay,2,London Central,85.32
609,91610,11824,2022-04-19,Cash,4,Glasgow Centre,57.3
610,91611,11897,2024-04-07,Credit Card,4,Manchester Arndale,50.18
611,91612,11006,2023-11-18,Cash,2,Glasgow Centre,35.56
612,91613,11748,2022-03-15,Apple Pay,5,London Central,59.44
613,91614,11752,2022-05-02,Apple Pay,5,London Central,146.85
614,91615,11509,2022-01-28,Apple Pay,4,Leeds Trinity,39.0
615,91616,11785,2022-02-17,Apple Pay,3,Leeds Trinity,14.14
616,91617,11153,2024-02-16,Cash,4,Manchester Arndale,47.79
617,91618,11393,2024-07-23,Debit Card,5,Birmingham Bullring,120.93
618,91619,11056,2022-09-11,Credit Card,5,Manchester Arndale,1.28
619,91620,11804,2023-01-04,Google Pay,5,Birmingham Bullring,56.29
620,91621,11117,2024-08-10,Google Pay,4,London Central,117.43
621,91622,11592,2021-11-26,Credit Card,4,London Central,2.42
622,91623,11767,2022-03-16,Debit Card,3,London Central,63.47
623,91624,11847,2024-09-24,Credit Card,3,Glasgow Centre,117.2
624,91625,11925,2022-01-04,Google Pay,5,Birmingham Bullring,91.94
625,91626,11453,2023-09-03,Credit Card,3,Birmingham Bullring,171.97
626,91627,11507,2022-12-16,Apple Pay,4,Birmingham Bullring,184.23
627,91628,11113,2024-12-13,Apple Pay,4,London Central,108.58
628,91629,11867,2024-02-23,Apple Pay,4,Glasgow Centre,41.91
629,91630,11257,2021-04-16,Google Pay,4,Birmingham Bullring,98.39
630,91631,11334,2024-03-04,Apple Pay,4,Manchester Arndale,39.88
631,91632,11214,2023-08-22,Apple Pay,5,Birmingham Bullring,1.24
632,91633,11434,2022-01-26,Apple Pay,2,Glasgow Centre,58.66
633,91634,11555,2024-03-09,Credit Card,5,Manchester Arndale,77.79
634,91635,11893,2023-01-15,Debit Card,4,Manchester Arndale,79.56
635,91636,11458,2024-07-13,Debit Card,5,Leeds Trinity,101.99
636,91637,11766,2022-10-01,Credit Card,4,Glasgow Centre,52.95
637,91638,11066,2022-04-03,Apple Pay,5,Leeds Trinity,83.4
638,91639,11999,2024-08-16,Cash,4,London Central,51.86
639,91640,11143,2024-08-17,Credit Card,5,Manchester Arndale,107.08
640,91641,11328,2021-06-20,Apple Pay,1,Birmingham Bullring,99.21
641,91642,11760,2024-08-03,Apple Pay,2,London Central,9.29
642,91643,11424,2023-09-20,Debit Card,5,Glasgow Centre,125.0
643,91644,11341,2023-07-20,Apple Pay,2,London Central,106.96
644,91645,11109,2022-10-13,Debit Card,2,Glasgow Centre,76.82
645,91646,11092,2023-11-11,Google Pay,5,Glasgow Centre,148.68
646,91647,11121,2024-10-10,Google Pay,5,London Central,40.05
647,91648,11418,2022-04-03,Apple Pay,1,Glasgow Centre,189.82
648,91649,11211,2023-11-08,Apple Pay,5,Birmingham Bullring,43.07
649,91650,11403,2023-02-23,Apple Pay,2,Leeds Trinity,43.67
650,91651,11267,2024-04-26,Google Pay,4,Leeds Trinity,85.52
651,91652,11753,2022-07-16,Credit Card,5,London Central,7.77
652,91653,11311,2023-09-09,Google Pay,1,Manchester Arndale,69.08
653,91654,11555,2024-08-10,Debit Card,2,Leeds Trinity,6.3
654,91655,11667,2024-05-27,Cash,4,London Central,121.67
655,91656,11651,2024-08-07,Apple Pay,5,Glasgow Centre,165.72
656,91657,11931,2024-02-27,Credit Card,4,Birmingham Bullring,44.02
657,91658,11634,2024-12-23,Apple Pay,5,Birmingham Bullring,26.57
658,91659,11142,2024-04-10,Cash,5,Birmingham Bullring,29.26
659,91660,11831,2024-10-28,Google Pay,3,London Central,74.05
660,91661,11499,2024-07-14,Google Pay,4,Manchester Arndale,69.82
661,91662,11491,2023-10-18,Google Pay,4,London Central,41.9
662,91663,11173,2024-11-08,Google Pay,3,Leeds Trinity,9.04
663,91664,11140,2024-07-17,Apple Pay,4,Manchester Arndale,34.17
664,91665,11359,2022-09-25,Credit Card,4,Manchester Arndale,17.38
665,91666,11963,2021-06-01,Debit Card,3,Manchester Arndale,37.85
666,91667,11762,2024-08-26,Credit Card,3,Manchester Arndale,29.3
667,91668,11254,2024-07-22,Credit Card,5,Birmingham Bullring,38.45
668,91669,11793,2022-03-27,Debit Card,4,Birmingham Bullring,17.22
669,91670,11624,2024-03-27,Debit Card,4,London Central,21.51
670,91671,11908,2023-07-31,Apple Pay,5,Leeds Trinity,92.56
671,91672,11025,2024-12-10,Credit Card,4,London Central,143.69
672,91673,11745,2022-12-17,Google Pay,1,Leeds Trinity,126.98
673,91674,11306,2023-07-25,Apple Pay,5,Leeds Trinity,109.37
674,91675,11939,2024-11-14,Apple Pay,5,Manchester Arndale,21.07
675,91676,11452,2022-10-16,Google Pay,4,London Central,23.68
676,91677,11356,2024-01-31,Debit Card,4,Manchester Arndale,59.99
677,91678,11467,2024-04-09,Cash,1,Manchester Arndale,39.2
678,91679,11834,2024-10-18,Credit Card,4,London Central,61.8
679,91680,11209,2022-10-02,Google Pay,5,Leeds Trinity,126.24
680,91681,11681,2024-11-02,Apple Pay,5,Manchester Arndale,103.82
681,91682,11656,2022-03-15,Google Pay,4,Birmingham Bullring,48.0
682,91683,11684,2020-03-12,Credit Card,5,Birmingham Bullring,6.3
683,91684,11192,2022-11-23,Apple Pay,4,Manchester Arndale,8.68
684,91685,11420,2023-11-21,Apple Pay,5,Manchester Arndale,130.35
685,91686,11087,2023-03-10,Google Pay,4,Leeds Trinity,45.46
686,91687,11714,2022-12-10,Apple Pay,1,Leeds Trinity,68.22
687,91688,11795,2022-01-05,Debit Card,2,Birmingham Bullring,103.48
688,91689,11001,2023-10-20,Debit Card,2,London Central,11.7
689,91690,11854,2024-03-10,Credit Card,4,Glasgow Centre,87.88
690,91691,11034,2022-11-15,Google Pay,2,Manchester Arndale,160.96
691,91692,11802,2020-11-26,Apple Pay,5,Glasgow Centre,100.51
692,91693,11381,2021-01-19,Google Pay,4,Birmingham Bullring,57.54
693,91694,11358,2022-07-16,Apple Pay,5,Glasgow Centre,16.88
694,91695,11777,2023-11-11,Google Pay,5,Manchester Arndale,45.77
695,91696,11701,2022-09-23,Apple Pay,4,Birmingham Bullring,36.57
696,91697,11565,2022-03-11,Google Pay,4,Manchester Arndale,100.9
697,91698,11588,2024-06-19,Debit Card,4,London Central,124.36
698,91699,11083,2024-06-19,Google Pay,5,Manchester Arndale,2.34
699,91700,11803,2021-01-24,Credit Card,3,London Central,17.46
700,91701,11343,2023-07-02,Apple Pay,4,Birmingham Bullring,45.59
701,91702,11135,2022-07-22,Google Pay,5,Manchester Arndale,112.95
702,91703,11493,2024-01-25,Google Pay,5,Manchester Arndale,129.29
703,91704,11591,2024-12-11,Credit Card,5,Leeds Trinity,114.43
704,91705,11316,2023-01-08,Google Pay,2,Glasgow Centre,73.81
705,91706,11248,2021-09-15,Debit Card,1,Manchester Arndale,27.24
706,91707,11916,2023-02-25,Cash,5,London Central,107.72
707,91708,11391,2022-03-07,Debit Card,4,Leeds Trinity,114.56
708,91709,11540,2023-06-05,Google Pay,3,Manchester Arndale,49.08
709,91710,11267,2024-07-12,Google Pay,3,Glasgow Centre,37.11
710,91711,11969,2020-03-14,Google Pay,5,Birmingham Bullring,10.14
711,91712,11263,2022-11-07,Google Pay,1,Manchester Arndale,13.68
712,91713,11033,2024-09-09,Google Pay,5,Leeds Trinity,26.26
713,91714,11308,2023-03-29,Google Pay,5,London Central,25.39
714,91715,11153,2024-02-10,Google Pay,4,London Central,38.85
715,91716,11507,2022-03-31,Apple Pay,3,Manchester Arndale,137.79
716,91717,11783,2024-04-21,Credit Card,4,London Central,73.38
717,91718,11394,2021-11-05,Google Pay,2,London Central,113.63
718,91719,11951,2022-02-21,Google Pay,5,Leeds Trinity,27.55
719,91720,11164,2024-04-02,Apple Pay,4,Manchester Arndale,69.87
